Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NCR18,15.852718915223148,Low Fat,0.0302544448224864,Household,42.50009392808642,OUT049,1999,Medium,Tier 1,Supermarket Type1,852.2202849761625
FDO57,20.75,Low Fat,0.181958524,Snack Foods,161.0578,OUT010,1998,Medium,Tier 3,Grocery Store,481.3734
FDD17,7.515059867397698,Low Fat,0.0063633774811113,Frozen Foods,238.78172986894032,OUT045,2002,Medium,Tier 2,Supermarket Type1,4040.7523346781736
FDN38,6.612697410202376,Regular,0.1032250757918774,Canned,251.8309581357697,OUT018,2009,Medium,Tier 3,Supermarket Type2,4506.165179264677
FDX51,9.476250908172933,Regular,0.0191086477420511,Meat,196.86775334662644,OUT046,1997,Small,Tier 1,Supermarket Type1,3523.4185290087125
FDD28,10.718795959466004,Low Fat,0.0369969816647999,Frozen Foods,56.77352612768634,OUT049,1999,Medium,Tier 1,Supermarket Type1,1113.2405127289112
FDW23,5.751681856677552,Low Fat,0.0757790094154067,Baking Goods,40.10335283785518,OUT035,2004,Small,Tier 2,Supermarket Type1,540.6167171899705
FDZ08,12.5,Regular,0.0,Fruits and Vegetables,80.8592,OUT010,1998,Medium,Tier 3,Grocery Store,82.5592
FDK48,7.423502664919049,Low Fat,0.0404063510780812,Baking Goods,74.73025672530837,OUT045,2002,Medium,Tier 2,Supermarket Type1,1128.527004164215
FDA35,14.863357887394958,Regular,0.0541488955308927,Baking Goods,124.10541956625856,OUT017,2007,Medium,Tier 2,Supermarket Type1,1837.6097599610785
DRI11,8.245025804773277,Low Fat,0.0230556781209877,Hard Drinks,113.38628666819388,OUT049,1999,Medium,Tier 1,Supermarket Type1,2073.283196637211
DRE15,13.335281272086323,Low Fat,0.0686722504640325,Dairy,77.52046333328224,OUT018,2009,Medium,Tier 3,Supermarket Type2,1518.0403879038124
DRJ47,18.26710117201018,Low Fat,0.0644270006281783,Hard Drinks,174.72477388572122,OUT046,1997,Small,Tier 1,Supermarket Type1,2423.524679158528
FDU39,18.85,Low Fat,0.036111038,Meat,58.1562,OUT045,2002,Medium,Tier 2,Supermarket Type1,1185.124
FDS35,9.3,Low Fat,0.11144608,Breads,64.6826,OUT045,2002,Medium,Tier 2,Supermarket Type1,1097.9042
FDC44,15.610271050576658,Low Fat,0.1606254108503308,Fruits and Vegetables,114.1298418349369,OUT045,2002,Medium,Tier 2,Supermarket Type1,1821.645097103511
FDR55,12.152978626201325,Regular,0.1277735955373855,Fruits and Vegetables,187.96577183592305,OUT013,1987,High,Tier 3,Supermarket Type1,2458.140459234205
FDC50,15.849737934115035,Low Fat,-0.0110604745238773,Canned,96.4198593299894,OUT035,2004,Small,Tier 2,Supermarket Type1,1237.716315334707
FDZ02,6.895501434393212,Regular,0.055184986697257,Dairy,99.887528633541,OUT045,2002,Medium,Tier 2,Supermarket Type1,587.2210537396281
NCZ30,6.6049897071583406,Low Fat,0.029568803192644,Household,121.43107914463464,OUT010,1998,Medium,Tier 3,Grocery Store,241.0232295806369
FDX33,9.183404560536175,Regular,0.1282811232475171,Snack Foods,158.95616862802754,OUT035,2004,Small,Tier 2,Supermarket Type1,2246.3895350823623
FDK41,14.300405642690173,Low Fat,0.122666139555139,Frozen Foods,86.02965793788324,OUT035,2004,Small,Tier 2,Supermarket Type1,1022.6666368709564
NCG18,15.308290849904758,Low Fat,0.0435763475159453,Household,104.01612685893303,OUT010,1998,Medium,Tier 3,Grocery Store,205.0613276979254
FDC32,18.35900813090191,Low Fat,0.0783074460191333,Fruits and Vegetables,91.41866515622274,OUT045,2002,Medium,Tier 2,Supermarket Type1,1665.8719382260167
FDT48,4.924226916942615,LF,0.0298651141392533,Baking Goods,198.8203096804267,OUT013,1987,High,Tier 3,Supermarket Type1,2976.122071807776
FDS33,6.673124900856847,Regular,0.1248442640980603,Snack Foods,90.0567835342766,OUT049,1999,Medium,Tier 1,Supermarket Type1,1505.372380123278
NCV41,14.324025041873796,Low Fat,0.0296982309192391,Health and Hygiene,109.20408972180958,OUT010,1998,Medium,Tier 3,Grocery Store,221.063510279794
NCE54,12.85764826488396,Low Fat,0.0196211203046439,Household,77.05352409744465,OUT027,1985,Medium,Tier 3,Supermarket Type3,2332.293348678292
FDP49,9.014330464695778,Regular,0.0571087297260584,Breakfast,55.064178083004144,OUT013,1987,High,Tier 3,Supermarket Type1,442.0721958325568
FDX43,5.649448604160925,LF,0.0877478062718876,Fruits and Vegetables,165.04706997283063,OUT046,1997,Small,Tier 1,Supermarket Type1,2330.298126119761
FDZ37,8.086453809838163,Regular,0.0171507428358323,Canned,88.60974886385065,OUT046,1997,Small,Tier 1,Supermarket Type1,1569.9658647176695
FDB14,20.25798709348036,Regular,0.1096405595694978,Canned,93.22063353096266,OUT045,2002,Medium,Tier 2,Supermarket Type1,1304.9467620581934
FDV12,16.69405674597785,Regular,0.0469472954890854,Baking Goods,100.02778972168382,OUT018,2009,Medium,Tier 3,Supermarket Type2,2463.4561309233195
NCQ06,12.85764826488396,Low Fat,0.0700144702984589,Household,254.08541390697857,OUT019,1985,Small,Tier 1,Grocery Store,255.0269432540464
NCX54,9.193593901346372,Low Fat,0.0549869070914849,Household,105.15118680603182,OUT017,2007,Medium,Tier 2,Supermarket Type1,1693.8097402196197
NCM43,14.521335780461277,Low Fat,0.0235957693046395,Others,164.81220178784824,OUT035,2004,Small,Tier 2,Supermarket Type1,2120.580184870261
FDW50,13.091140281932804,Low Fat,0.0794767506320313,Dairy,167.20492096172933,OUT013,1987,High,Tier 3,Supermarket Type1,3008.0861967654387
FDL52,12.85764826488396,Regular,0.038219359573858,Frozen Foods,37.94508377813403,OUT027,1985,Medium,Tier 3,Supermarket Type3,910.814483993658
FDA35,14.852876764452212,Regular,0.0508202969883091,Baking Goods,124.12650067896058,OUT017,2007,Medium,Tier 2,Supermarket Type1,1837.6040150222568
NCP30,20.47310150317785,Low Fat,0.0564574992538419,Household,38.98330792953984,OUT049,1999,Medium,Tier 1,Supermarket Type1,982.0595953538316
FDV10,7.650721097576961,Regular,0.0254963147757777,Snack Foods,41.804333694607,OUT046,1997,Small,Tier 1,Supermarket Type1,894.8527016729571
FDX15,17.2,LF,0.156541861,Meat,162.4578,OUT049,1999,Medium,Tier 1,Supermarket Type1,2888.2404
DRH15,8.798220690349863,Low Fat,0.1132678113829885,Dairy,42.74018466992961,OUT018,2009,Medium,Tier 3,Supermarket Type2,790.9728691001058
FDY22,16.493497881840554,Regular,0.1740503917935763,Snack Foods,143.79753659035492,OUT017,2007,Medium,Tier 2,Supermarket Type1,2588.628816335768
FDX36,9.690869391910296,Regular,0.1268064098893694,Baking Goods,224.04046422985527,OUT018,2009,Medium,Tier 3,Supermarket Type2,5851.049441413649
NCW54,7.491156835284213,Low Fat,0.0831441725244692,Household,56.93617122433015,OUT045,2002,Medium,Tier 2,Supermarket Type1,744.3540094698805
FDX26,17.70267191573087,Low Fat,0.0102316041066932,Dairy,182.5175197335644,OUT013,1987,High,Tier 3,Supermarket Type1,2736.438276452581
FDS24,20.83955533862221,Regular,0.0516230991527603,Baking Goods,88.17170806468116,OUT046,1997,Small,Tier 1,Supermarket Type1,1682.4860447253434
FDN23,12.85764826488396,Regular,0.0738253366635237,Breads,145.83969879285104,OUT027,1985,Medium,Tier 3,Supermarket Type3,3773.769571792462
NCO18,13.15,Low Fat,0.024630755,Household,178.2686,OUT013,1987,High,Tier 3,Supermarket Type1,2666.529
FDU12,15.504329788716722,Regular,0.0686414094801996,Baking Goods,262.9401746095924,OUT013,1987,High,Tier 3,Supermarket Type1,1845.6087116882304
FDR22,19.35,Regular,0.031069993,Snack Foods,112.0544,OUT010,1998,Medium,Tier 3,Grocery Store,223.7088
FDE10,6.666192905014508,Regular,0.1605280181922403,Snack Foods,130.0748178159523,OUT010,1998,Medium,Tier 3,Grocery Store,131.15164540224046
FDK14,6.987477086547005,Low Fat,0.0203514938395998,Canned,83.49292416870031,OUT046,1997,Small,Tier 1,Supermarket Type1,1555.9423166232582
FDQ23,12.85764826488396,Low Fat,0.042941559,Breads,102.9332,OUT019,1985,Small,Tier 1,Grocery Store,102.5332
FDR33,12.85764826488396,Low Fat,0.04690397,Snack Foods,110.657,OUT019,1985,Small,Tier 1,Grocery Store,659.142
FDY60,10.502798840558803,Regular,0.0330523718362817,Baking Goods,144.79801197692925,OUT017,2007,Medium,Tier 2,Supermarket Type1,2157.197807805397
FDX59,10.195,Low Fat,0.051661272,Breads,33.3558,OUT046,1997,Small,Tier 1,Supermarket Type1,848.895
DRN59,15.004880468355294,Low Fat,0.0601960398736249,Hard Drinks,45.207417812167776,OUT049,1999,Medium,Tier 1,Supermarket Type1,792.3042416019173
FDR15,9.3,Regular,0.033505804,Meat,153.4314,OUT045,2002,Medium,Tier 2,Supermarket Type1,2482.1024
FDT28,13.31525549448405,Low Fat,0.0647638298493684,Frozen Foods,149.9753175650149,OUT013,1987,High,Tier 3,Supermarket Type1,2106.591418025575
FDZ08,12.523257497573328,Regular,0.1123546914807802,Fruits and Vegetables,83.06401211979139,OUT013,1987,High,Tier 3,Supermarket Type1,743.022891870453
NCB54,8.752286186392066,Low Fat,0.0497841655110088,Health and Hygiene,128.3138288315715,OUT049,1999,Medium,Tier 1,Supermarket Type1,2556.665979718517
FDY19,19.76922247749134,Low Fat,0.039507025851872,Fruits and Vegetables,119.87150016964318,OUT018,2009,Medium,Tier 3,Supermarket Type2,2239.096732309248
FDJ44,12.85764826488396,Regular,0.1123840111891191,Fruits and Vegetables,175.03439558502583,OUT027,1985,Medium,Tier 3,Supermarket Type3,4012.1024748122472
DRE03,19.59403901253716,Low Fat,0.0033949582268862,Dairy,46.37950790835105,OUT017,2007,Medium,Tier 2,Supermarket Type1,661.8022958860955
NCA06,20.48688341891009,Low Fat,0.1126406048228602,Household,34.9041441064109,OUT013,1987,High,Tier 3,Supermarket Type1,73.2456463634855
FDI34,10.650511800366004,Regular,0.0938042873170432,Snack Foods,232.39437172553863,OUT046,1997,Small,Tier 1,Supermarket Type1,3685.878523953472
FDH28,15.84262879000229,Regular,0.126800846083332,Frozen Foods,37.35399065278818,OUT045,2002,Medium,Tier 2,Supermarket Type1,341.5621201113868
DRF25,9.00655253446338,Low Fat,0.0278598232176542,Soft Drinks,37.042560189389455,OUT045,2002,Medium,Tier 2,Supermarket Type1,659.1442075653409
FDQ25,8.666546320405836,Regular,0.0326142512975721,Canned,170.5301632561148,OUT035,2004,Small,Tier 2,Supermarket Type1,2069.314164382243
NCO54,19.51993556183934,Low Fat,0.0329278094542285,Household,57.13833431278058,OUT018,2009,Medium,Tier 3,Supermarket Type2,1381.5345916606511
NCT06,17.127750885835862,Low Fat,0.0153000660462874,Household,166.4895660826384,OUT045,2002,Medium,Tier 2,Supermarket Type1,1326.2655914567274
FDA10,12.85764826488396,Low Fat,0.1534537714246491,Snack Foods,121.61014149504835,OUT027,1985,Medium,Tier 3,Supermarket Type3,3430.1875012627847
NCC18,12.85764826488396,Low Fat,0.1698047302971872,Household,173.25002259931202,OUT027,1985,Medium,Tier 3,Supermarket Type3,2069.3242316824467
DRH36,16.2,Low Fat,0.033373748,Soft Drinks,74.0696,OUT035,2004,Small,Tier 2,Supermarket Type1,894.8352
FDT31,19.73570558562412,Low Fat,0.0265607993837534,Fruits and Vegetables,188.27259813048943,OUT046,1997,Small,Tier 1,Supermarket Type1,2647.225419333693
NCJ29,10.6,Low Fat,0.035186271,Health and Hygiene,85.1224,OUT035,2004,Small,Tier 2,Supermarket Type1,1193.1136
FDA36,6.000814542324783,Low Fat,0.0199407445648431,Baking Goods,186.59619465110188,OUT013,1987,High,Tier 3,Supermarket Type1,2591.309019524528
FDR02,16.68381379310565,Low Fat,0.0355311722732164,Dairy,109.19434847626304,OUT010,1998,Medium,Tier 3,Grocery Store,222.3812630491128
FDU51,12.85764826488396,Regular,0.096046304,Meat,178.7028,OUT027,1985,Medium,Tier 3,Supermarket Type3,4604.6728
FDW28,18.23943243592009,Low Fat,-0.0179778153737908,Frozen Foods,196.85116601251733,OUT046,1997,Small,Tier 1,Supermarket Type1,3327.6832750666213
FDH58,12.3,Low Fat,0.036997104,Snack Foods,115.9834,OUT049,1999,Medium,Tier 1,Supermarket Type1,2073.3012
FDQ46,7.5365888056705,Low Fat,0.0942365766521991,Snack Foods,111.76613616293164,OUT018,2009,Medium,Tier 3,Supermarket Type2,2460.784451337864
NCK18,12.85764826488396,Low Fat,0.0134368334627636,Household,164.1138800894786,OUT027,1985,Medium,Tier 3,Supermarket Type3,3797.6825883923566
FDE44,14.65,Low Fat,0.171245426,Fruits and Vegetables,50.3692,OUT013,1987,High,Tier 3,Supermarket Type1,591.2304
FDS03,12.85764826488396,Low Fat,0.116790130042453,Meat,66.07387679975936,OUT019,1985,Small,Tier 1,Grocery Store,258.33102374738843
FDX04,19.600585557227003,Regular,0.0400621108282043,Frozen Foods,47.64471199007521,OUT035,2004,Small,Tier 2,Supermarket Type1,335.5981810673732
FDX19,19.1061999847522,Low Fat,0.1031748026917616,Fruits and Vegetables,235.1148119000834,OUT035,2004,Small,Tier 2,Supermarket Type1,3038.0337055269624
NCR06,12.519611757588232,Low Fat,0.0005986160879504,Household,42.80608784174819,OUT013,1987,High,Tier 3,Supermarket Type1,639.1742783078447
FDX10,6.380660676116876,Regular,0.1530240574584978,Snack Foods,33.29325672920061,OUT045,2002,Medium,Tier 2,Supermarket Type1,141.1712755610721
NCL41,12.362344949265282,Low Fat,0.0430766977059264,Health and Hygiene,33.124157492059986,OUT046,1997,Small,Tier 1,Supermarket Type1,519.3058689643277
FDE21,12.802482330872488,Low Fat,0.0191980028277723,Fruits and Vegetables,114.9451055347418,OUT045,2002,Medium,Tier 2,Supermarket Type1,1737.7700643663345
FDX28,12.85764826488396,Low Fat,0.0,Frozen Foods,100.7042,OUT027,1985,Medium,Tier 3,Supermarket Type3,3174.5344
FDU36,12.85764826488396,Low Fat,0.0,Baking Goods,100.1384,OUT027,1985,Medium,Tier 3,Supermarket Type3,2956.152
FDR59,14.50212086872629,Regular,0.0620975858552428,Breads,260.4668712020312,OUT035,2004,Small,Tier 2,Supermarket Type1,3139.9081050695045
FDY40,15.493457677381627,Regular,0.0900289209931843,Frozen Foods,49.07938282228991,OUT013,1987,High,Tier 3,Supermarket Type1,295.61576101524224
FDR28,13.844158426213756,Regular,0.0057174743224115,Frozen Foods,164.92091888382438,OUT049,1999,Medium,Tier 1,Supermarket Type1,2609.929874481528
FDY49,17.184965361144112,Regular,0.0089663767416521,Canned,164.40722258359403,OUT017,2007,Medium,Tier 2,Supermarket Type1,2641.901482106993
FDB49,8.307540299511901,Regular,0.0509841319252326,Baking Goods,97.63481137529412,OUT010,1998,Medium,Tier 3,Grocery Store,197.07894198282025
FDD16,12.85764826488396,Low Fat,0.0588575761750649,Frozen Foods,74.78024042162126,OUT019,1985,Small,Tier 1,Grocery Store,74.58992279580002
FDW48,12.85764826488396,Low Fat,0.0045366419254668,Baking Goods,81.85649500734715,OUT019,1985,Small,Tier 1,Grocery Store,161.12255574977758
FDO23,12.85764826488396,Low Fat,0.25637539,Breads,94.8436,OUT019,1985,Small,Tier 1,Grocery Store,567.2616
FDB26,14.028065769777353,reg,0.0073321488071683,Canned,53.780100423053554,OUT017,2007,Medium,Tier 2,Supermarket Type1,798.945471109342
FDL12,12.85764826488396,Regular,0.1343968009995395,Baking Goods,59.40633660357171,OUT027,1985,Medium,Tier 3,Supermarket Type3,1078.5846292666745
FDF28,15.693999987516166,Regular,0.0471116413645836,Frozen Foods,122.9130167897198,OUT017,2007,Medium,Tier 2,Supermarket Type1,1992.065961430009
FDX34,6.213128922574287,Low Fat,0.0710363128193365,Snack Foods,120.10785075490836,OUT045,2002,Medium,Tier 2,Supermarket Type1,2892.2284980438103
FDI41,18.50533198331334,reg,0.0492825354581485,Frozen Foods,148.65069285961536,OUT017,2007,Medium,Tier 2,Supermarket Type1,1765.705835151651
NCY41,16.727614426047964,low fat,0.0728248361902734,Health and Hygiene,34.052593626757655,OUT017,2007,Medium,Tier 2,Supermarket Type1,575.2479751206027
NCY41,16.746795984771342,low fat,0.0805243072470624,Health and Hygiene,34.07275918253912,OUT017,2007,Medium,Tier 2,Supermarket Type1,575.2643574622767
FDY02,8.939614374637173,Regular,0.0144473059750269,Dairy,264.7881100913076,OUT017,2007,Medium,Tier 2,Supermarket Type1,4733.835898522688
FDK15,10.791167011222866,Low Fat,0.1005296514131788,Meat,100.52070457303056,OUT018,2009,Medium,Tier 3,Supermarket Type2,1884.867860757522
FDS46,17.6,Regular,0.047330801,Snack Foods,120.8782,OUT049,1999,Medium,Tier 1,Supermarket Type1,2621.9204
FDQ27,12.85764826488396,Regular,0.0769775993087311,Meat,101.42094835235072,OUT019,1985,Small,Tier 1,Grocery Store,206.3665712492393
FDZ43,11.0,Regular,0.057058545,Fruits and Vegetables,241.7512,OUT046,1997,Small,Tier 1,Supermarket Type1,3635.268
FDB16,8.21,Low Fat,0.045016894,Dairy,87.6198,OUT045,2002,Medium,Tier 2,Supermarket Type1,1133.8574
FDS09,8.90186219591593,Regular,0.0673286098030035,Snack Foods,49.80965535982512,OUT017,2007,Medium,Tier 2,Supermarket Type1,759.007803959806
FDO34,17.7,Low Fat,0.029914022,Snack Foods,166.2816,OUT013,1987,High,Tier 3,Supermarket Type1,2516.724
FDO19,17.68840303982982,Regular,-0.0317608337493496,Fruits and Vegetables,46.7904000301364,OUT017,2007,Medium,Tier 2,Supermarket Type1,923.4664217254564
FDP60,17.34619126080405,Low Fat,0.0733340017725106,Baking Goods,102.3083568274306,OUT045,2002,Medium,Tier 2,Supermarket Type1,1619.2208234542534
FDW48,17.98986419612101,Low Fat,0.0054432219046761,Baking Goods,79.05139610661841,OUT045,2002,Medium,Tier 2,Supermarket Type1,1208.4328512002924
FDP57,17.47847031259808,Low Fat,0.0683353347743015,Snack Foods,103.79493337463686,OUT017,2007,Medium,Tier 2,Supermarket Type1,1135.1913511827497
FDM33,15.607334119696205,Low Fat,0.0954037017600569,Snack Foods,220.17743367929472,OUT017,2007,Medium,Tier 2,Supermarket Type1,5068.73030033634
NCK17,10.997016477837024,Low Fat,0.0713796289110933,Health and Hygiene,38.96007734284255,OUT045,2002,Medium,Tier 2,Supermarket Type1,519.3100330005349
FDW21,5.357427984341366,Regular,-0.0034677450211131,Snack Foods,101.62110616268356,OUT013,1987,High,Tier 3,Supermarket Type1,1709.1168228634806
FDR60,14.291233155478356,Low Fat,0.1214162939541286,Baking Goods,76.74379923896367,OUT018,2009,Medium,Tier 3,Supermarket Type2,1312.9654013799825
NCO02,11.15,Low Fat,0.073783159,Others,66.0142,OUT017,2007,Medium,Tier 2,Supermarket Type1,988.713
DRL23,18.34045213956038,Low Fat,0.0001537168854127,Hard Drinks,106.17424841635092,OUT013,1987,High,Tier 3,Supermarket Type1,1607.9015089768566
NCP30,20.48860487707487,Low Fat,0.0444098333639703,Household,40.46745779742994,OUT013,1987,High,Tier 3,Supermarket Type1,589.2581232134476
FDW13,8.495217569421994,Low Fat,0.1025060587846483,Canned,50.33994150978101,OUT045,2002,Medium,Tier 2,Supermarket Type1,675.1370021012821
FDD28,10.690429389265748,Low Fat,0.0484029412581789,Frozen Foods,56.7831815928413,OUT049,1999,Medium,Tier 1,Supermarket Type1,1113.230798156144
FDY35,12.85764826488396,Regular,0.0278353816334877,Breads,44.05176285203744,OUT019,1985,Small,Tier 1,Grocery Store,91.88395857482976
FDZ15,13.107963770110445,Low Fat,0.0053303731584454,Dairy,117.48288943139546,OUT013,1987,High,Tier 3,Supermarket Type1,1906.8697442723264
FDS34,19.32971751376127,reg,0.0833309958229473,Snack Foods,113.45493377896489,OUT035,2004,Small,Tier 2,Supermarket Type1,1593.9368075326986
FDV46,18.21206180779852,Low Fat,0.0113454753617838,Snack Foods,140.74084037629476,OUT018,2009,Medium,Tier 3,Supermarket Type2,2656.546182170069
FDT19,12.85764826488396,Regular,0.1597482270817613,Fruits and Vegetables,172.1232135481928,OUT027,1985,Medium,Tier 3,Supermarket Type3,4327.721289157364
FDU48,18.85,Low Fat,0.0926587,Baking Goods,131.4284,OUT010,1998,Medium,Tier 3,Grocery Store,263.6568
FDQ09,7.22626708440727,Low Fat,0.0529285922027214,Snack Foods,115.88384894315548,OUT035,2004,Small,Tier 2,Supermarket Type1,1382.196981382937
FDV02,12.85764826488396,Low Fat,0.0656633182670782,Dairy,170.709758012004,OUT027,1985,Medium,Tier 3,Supermarket Type3,3080.035262028505
FDP19,11.501106023097014,Low Fat,0.0106627578528882,Fruits and Vegetables,129.35471923732774,OUT013,1987,High,Tier 3,Supermarket Type1,2066.654209778056
FDC16,11.5,Regular,0.020565921,Dairy,86.054,OUT035,2004,Small,Tier 2,Supermarket Type1,1384.864
FDX25,16.7,Low Fat,0.0,Canned,181.2292,OUT018,2009,Medium,Tier 3,Supermarket Type2,2554.0088
FDZ04,9.30737328969158,low fat,0.022656574307308,Frozen Foods,61.6391692253662,OUT013,1987,High,Tier 3,Supermarket Type1,379.5160073814967
NCA41,16.75,Low Fat,0.032637373,Health and Hygiene,191.6162,OUT049,1999,Medium,Tier 1,Supermarket Type1,3463.4916
